image_path,relative_path,image_name,normalized_filename,width,height,format,sha1,duplicate_in_new_batch
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (5)/Medical_oxygen_tank_illustration_202608212033.jpeg,New folder (5)/Medical_oxygen_tank_illustration_202608212033.jpeg,Medical_oxygen_tank_illustration_202608212033.jpeg,medical oxygen tank illustration,1376,768,JPEG,d8546429b7f6cbeaf1655ce0989be72f9fddd63b,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (5)/Modern_city_with_solar_panels_202608212034.jpeg,New folder (5)/Modern_city_with_solar_panels_202608212034.jpeg,Modern_city_with_solar_panels_202608212034.jpeg,modern city with solar panels,1376,768,JPEG,6b043eaf0dc851b2d2208156199b06c466fc71e9,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (5)/Mud_bricks_drying_in_sun_202608212034.jpeg,New folder (5)/Mud_bricks_drying_in_sun_202608212034.jpeg,Mud_bricks_drying_in_sun_202608212034.jpeg,mud bricks drying in sun,1376,768,JPEG,a8780384d1d17b1ad219dbfe64a5af5ed3c4b4c1,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (5)/Open_cookbook_showing_food_recipe_202608212033.jpeg,New folder (5)/Open_cookbook_showing_food_recipe_202608212033.jpeg,Open_cookbook_showing_food_recipe_202608212033.jpeg,open cookbook showing food recipe,1376,768,JPEG,c669022bb3cbdc9721e81c94f21a2c1145f21077,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (5)/Open_lunchbox_with_sandwich_and_202608212032.jpeg,New folder (5)/Open_lunchbox_with_sandwich_and_202608212032.jpeg,Open_lunchbox_with_sandwich_and_202608212032.jpeg,open lunchbox with sandwich and,1376,768,JPEG,5f90f1461e93401b69fbc114ce6f905bc6e25497,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (5)/Package_delivered_on_doorstep_202608212033.jpeg,New folder (5)/Package_delivered_on_doorstep_202608212033.jpeg,Package_delivered_on_doorstep_202608212033.jpeg,package delivered on doorstep,1376,768,JPEG,2e43cb612d1d483aa284d704348d3b40976ffa8d,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (5)/Winding_road_through_mountains_202608212033.jpeg,New folder (5)/Winding_road_through_mountains_202608212033.jpeg,Winding_road_through_mountains_202608212033.jpeg,winding road through mountains,1376,768,JPEG,5e6e01409e6afb77cf84f90f3f7a66a48c55e3ba,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (5)/Wooden_birdhouse_with_broken_roof_202608212032.jpeg,New folder (5)/Wooden_birdhouse_with_broken_roof_202608212032.jpeg,Wooden_birdhouse_with_broken_roof_202608212032.jpeg,wooden birdhouse with broken roof,1376,768,JPEG,c66f51abc43af0dcd7fcfbbb594b5f39416fc42e,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (5)/Wooden_chair_beside_tree_trunk_202608212032.jpeg,New folder (5)/Wooden_chair_beside_tree_trunk_202608212032.jpeg,Wooden_chair_beside_tree_trunk_202608212032.jpeg,wooden chair beside tree trunk,1376,768,JPEG,251247ee073e85be9d89569e64661d4d9fd5ddfd,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (5)/Yellow_lightbulb_representing_el…_202608212033.jpeg,New folder (5)/Yellow_lightbulb_representing_el…_202608212033.jpeg,Yellow_lightbulb_representing_el…_202608212033.jpeg,yellow lightbulb representing el,1376,768,JPEG,3ef5f2bec74f32bced04b034ab6e753078e0609f,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (5)/Yellow_sand_blowing_in_wind_202608212032.jpeg,New folder (5)/Yellow_sand_blowing_in_wind_202608212032.jpeg,Yellow_sand_blowing_in_wind_202608212032.jpeg,yellow sand blowing in wind,1376,768,JPEG,098d1243e679dbd8272abe491d466a384da349bb,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Child_sneezing_into_tissue_202608212033.jpeg,New folder (6)/Child_sneezing_into_tissue_202608212033.jpeg,Child_sneezing_into_tissue_202608212033.jpeg,child sneezing into tissue,1376,768,JPEG,b06cad7a3afd65196f5c3a91abdd2bcb4f85771b,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Child_staying_awake_late_202608212034.jpeg,New folder (6)/Child_staying_awake_late_202608212034.jpeg,Child_staying_awake_late_202608212034.jpeg,child staying awake late,1376,768,JPEG,dac926967cad7045df2dea339a4c5e051b9cb89c,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Child_stopping_someone_at_wet_202608212034.jpeg,New folder (6)/Child_stopping_someone_at_wet_202608212034.jpeg,Child_stopping_someone_at_wet_202608212034.jpeg,child stopping someone at wet,1376,768,JPEG,16fd17fa8b91941f21f667b46f03c7dbc83dff89,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Child_thinking_with_question_mark_202608212033.jpeg,New folder (6)/Child_thinking_with_question_mark_202608212033.jpeg,Child_thinking_with_question_mark_202608212033.jpeg,child thinking with question mark,1376,768,JPEG,7d1756ae5fe34b936a1366c916a289baa489f4df,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Child_thinking_with_thought_bubble_202608212032.jpeg,New folder (6)/Child_thinking_with_thought_bubble_202608212032.jpeg,Child_thinking_with_thought_bubble_202608212032.jpeg,child thinking with thought bubble,1376,768,JPEG,1f154693f29272157dbcac262f4288817c38efc2,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Child_viewing_spilled_ice_cream_202608212034.jpeg,New folder (6)/Child_viewing_spilled_ice_cream_202608212034.jpeg,Child_viewing_spilled_ice_cream_202608212034.jpeg,child viewing spilled ice cream,1376,768,JPEG,a8d6fe919ea5e77a2f9d2c69f1d074b8155218a7,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Child_walking_toward_house_202608212033.jpeg,New folder (6)/Child_walking_toward_house_202608212033.jpeg,Child_walking_toward_house_202608212033.jpeg,child walking toward house,1376,768,JPEG,ee642b4fdf5a72dd750c101d5ad435f3cae51b48,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Child_walking_with_dog_202608212033.jpeg,New folder (6)/Child_walking_with_dog_202608212033.jpeg,Child_walking_with_dog_202608212033.jpeg,child walking with dog,1376,768,JPEG,4dca2aec3fc8c03e65df5217f2c63109e6b9bfdd,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Child_watering_potted_flower_202608212033.jpeg,New folder (6)/Child_watering_potted_flower_202608212033.jpeg,Child_watering_potted_flower_202608212033.jpeg,child watering potted flower,1376,768,JPEG,f534c1a1a61e3512397e43fb556bee9ea83bf441,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Child_waving_and_beckoning_202608212033.jpeg,New folder (6)/Child_waving_and_beckoning_202608212033.jpeg,Child_waving_and_beckoning_202608212033.jpeg,child waving and beckoning,1376,768,JPEG,6095c4fbe741f548af25a799699e155c202b4bfb,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Child_whispering_secret_to_another_202608212032.jpeg,New folder (6)/Child_whispering_secret_to_another_202608212032.jpeg,Child_whispering_secret_to_another_202608212032.jpeg,child whispering secret to another,1376,768,JPEG,8c20e2744d74427a61e38294e1347ead0b2c5220,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Children_balancing_on_seesaw_202608212033.jpeg,New folder (6)/Children_balancing_on_seesaw_202608212033.jpeg,Children_balancing_on_seesaw_202608212033.jpeg,children balancing on seesaw,1376,768,JPEG,f420e0113bfa848a716125b872f6b16dd09a0282,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Children_jumping_and_laughing_202608212034.jpeg,New folder (6)/Children_jumping_and_laughing_202608212034.jpeg,Children_jumping_and_laughing_202608212034.jpeg,children jumping and laughing,1376,768,JPEG,fb8f43ff6cf8b5da8241f73e7ae4ae5f49c922ac,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Children_playing_soccer_and_tennis_202608212034.jpeg,New folder (6)/Children_playing_soccer_and_tennis_202608212034.jpeg,Children_playing_soccer_and_tennis_202608212034.jpeg,children playing soccer and tennis,1376,768,JPEG,e8cf455c5fe83e4a112542301c88a89cbda8a35f,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Children_riding_spinning_teacups…_202608212034.jpeg,New folder (6)/Children_riding_spinning_teacups…_202608212034.jpeg,Children_riding_spinning_teacups…_202608212034.jpeg,children riding spinning teacups,1376,768,JPEG,e3edcfc4ddeea67781e42d093c5d7142b3b5e176,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Children_shaking_hands_agreeing_202608212034.jpeg,New folder (6)/Children_shaking_hands_agreeing_202608212034.jpeg,Children_shaking_hands_agreeing_202608212034.jpeg,children shaking hands agreeing,1376,768,JPEG,81471e4986d48915737c014e347ee7e07905b0bc,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Children_talking_on_toy_phones_202608212034.jpeg,New folder (6)/Children_talking_on_toy_phones_202608212034.jpeg,Children_talking_on_toy_phones_202608212034.jpeg,children talking on toy phones,1376,768,JPEG,034ac922ce15d7df8bf0c218f471549ca81dae94,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Parent_high-fiving_child_doing_h…_202608212034.jpeg,New folder (6)/Parent_high-fiving_child_doing_h…_202608212034.jpeg,Parent_high-fiving_child_doing_h…_202608212034.jpeg,parent high fiving child doing h,1376,768,JPEG,b8829c2ed1c83ad270ddae6aadad977973b1e362,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/People_enduring_summer_heat_wave_202608212034.jpeg,New folder (6)/People_enduring_summer_heat_wave_202608212034.jpeg,People_enduring_summer_heat_wave_202608212034.jpeg,people enduring summer heat wave,1376,768,JPEG,3b96eed82e72db06f2966ba83ac2cfd77845f557,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/People_standing_and_waving_202608212033.jpeg,New folder (6)/People_standing_and_waving_202608212033.jpeg,People_standing_and_waving_202608212033.jpeg,people standing and waving,1376,768,JPEG,192aade77f130078c11b62805302a15b4442fe41,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/People_standing_on_cartoon_street_202608212032.jpeg,New folder (6)/People_standing_on_cartoon_street_202608212032.jpeg,People_standing_on_cartoon_street_202608212032.jpeg,people standing on cartoon street,1376,768,JPEG,d3495a0d72ab1f90ca9ef3bfa6a5035315506cd0,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/People_walking_in_town_square_202608212032.jpeg,New folder (6)/People_walking_in_town_square_202608212032.jpeg,People_walking_in_town_square_202608212032.jpeg,people walking in town square,1376,768,JPEG,1680eea28543ff1c85a760950559f845867018e2,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Person_biting_potato_chip_202608212033.jpeg,New folder (6)/Person_biting_potato_chip_202608212033.jpeg,Person_biting_potato_chip_202608212033.jpeg,person biting potato chip,1376,768,JPEG,5416b574f44aa1a13816a72982350d917e171958,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Person_controlling_toy_drone_202608212034.jpeg,New folder (6)/Person_controlling_toy_drone_202608212034.jpeg,Person_controlling_toy_drone_202608212034.jpeg,person controlling toy drone,1376,768,JPEG,9f5220d84f4bb2686e29369cb6133789dd248db1,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Person_covering_with_blanket_on_202608212034.jpeg,New folder (6)/Person_covering_with_blanket_on_202608212034.jpeg,Person_covering_with_blanket_on_202608212034.jpeg,person covering with blanket on,1376,768,JPEG,bb9a7b7a263fb8683835232fa4321afd133f6840,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Phone_displaying_warning_exclama…_202608212034.jpeg,New folder (6)/Phone_displaying_warning_exclama…_202608212034.jpeg,Phone_displaying_warning_exclama…_202608212034.jpeg,phone displaying warning exclama,1376,768,JPEG,de6d3f7ccef1f6853e206ca25d92a48ef3422950,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Pictures_emerging_from_open_book_202608212033.jpeg,New folder (6)/Pictures_emerging_from_open_book_202608212033.jpeg,Pictures_emerging_from_open_book_202608212033.jpeg,pictures emerging from open book,1376,768,JPEG,ed7a6e14adce5467ae3d6d7d1e8757cd8eb2fa30,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Plate_with_seafood_202608212033.jpeg,New folder (6)/Plate_with_seafood_202608212033.jpeg,Plate_with_seafood_202608212033.jpeg,plate with seafood,1376,768,JPEG,34c3b8c5c8a27156197ff41c3e81e01858014257,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Water_flowing_into_crop_field_202608212034.jpeg,New folder (6)/Water_flowing_into_crop_field_202608212034.jpeg,Water_flowing_into_crop_field_202608212034.jpeg,water flowing into crop field,1376,768,JPEG,5d6f322e0f65efac6d4e7aff50a4bfcf2e791a0b,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Weather_vane_spinning_in_wind_202608212033.jpeg,New folder (6)/Weather_vane_spinning_in_wind_202608212033.jpeg,Weather_vane_spinning_in_wind_202608212033.jpeg,weather vane spinning in wind,1376,768,JPEG,2f2b7c8ca9c5f76c2b99864dcc3df9078d599bd5,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Wheat_growing_in_rural_field_202608212034.jpeg,New folder (6)/Wheat_growing_in_rural_field_202608212034.jpeg,Wheat_growing_in_rural_field_202608212034.jpeg,wheat growing in rural field,1376,768,JPEG,76f23a0d7cdcaafe976b795611519c110c9fc06c,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Wilted_flower_on_cracked_ground_202608212034.jpeg,New folder (6)/Wilted_flower_on_cracked_ground_202608212034.jpeg,Wilted_flower_on_cracked_ground_202608212034.jpeg,wilted flower on cracked ground,1376,768,JPEG,fadd4c3f8632060957dac1f0650fc4a13194b34a,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (6)/Wind_blowing_trees_down_202608212034.jpeg,New folder (6)/Wind_blowing_trees_down_202608212034.jpeg,Wind_blowing_trees_down_202608212034.jpeg,wind blowing trees down,1376,768,JPEG,d10cbde76820d1a3e5fea81cdef8606f87440896,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Abandoned_stone_cottage_with_ivy_202608212034.jpeg,New folder (7)/Abandoned_stone_cottage_with_ivy_202608212034.jpeg,Abandoned_stone_cottage_with_ivy_202608212034.jpeg,abandoned stone cottage with ivy,1376,768,JPEG,2913f6206cd47f5834442ade2fe4d8ae249069f1,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Airplane_taking_off_from_airport_202608212032.jpeg,New folder (7)/Airplane_taking_off_from_airport_202608212032.jpeg,Airplane_taking_off_from_airport_202608212032.jpeg,airplane taking off from airport,1376,768,JPEG,0736053ebefc5783f8385d0effd76ae011bf51be,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Ambulance_paramedics_helping_som…_202608212033.jpeg,New folder (7)/Ambulance_paramedics_helping_som…_202608212033.jpeg,Ambulance_paramedics_helping_som…_202608212033.jpeg,ambulance paramedics helping som,1376,768,JPEG,81a7198aceb7f64d9b688273efd145ed0f65f0c9,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Ant_carrying_leaf_202608212034.jpeg,New folder (7)/Ant_carrying_leaf_202608212034.jpeg,Ant_carrying_leaf_202608212034.jpeg,ant carrying leaf,1376,768,JPEG,a950b7af7cc68bc55c0dfad5872ce2db4a30d52e,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Anvil_on_block_with_hammer_202608212034.jpeg,New folder (7)/Anvil_on_block_with_hammer_202608212034.jpeg,Anvil_on_block_with_hammer_202608212034.jpeg,anvil on block with hammer,1376,768,JPEG,63830dadb57e9d1026e3b2096a2483c157f7e0bb,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Baker_handing_bread_to_child_202608212032.jpeg,New folder (7)/Baker_handing_bread_to_child_202608212032.jpeg,Baker_handing_bread_to_child_202608212032.jpeg,baker handing bread to child,1376,768,JPEG,9099e3e14a6bcf5942787685c32405726fba05fc,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Bakery_window_displaying_bread_c…_202608212032.jpeg,New folder (7)/Bakery_window_displaying_bread_c…_202608212032.jpeg,Bakery_window_displaying_bread_c…_202608212032.jpeg,bakery window displaying bread c,1376,768,JPEG,76e51189bc9f3ca06cf81a1d3056c8693255734c,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Bar_chart_showing_upward_increase_202608212033.jpeg,New folder (7)/Bar_chart_showing_upward_increase_202608212033.jpeg,Bar_chart_showing_upward_increase_202608212033.jpeg,bar chart showing upward increase,1376,768,JPEG,3209811c687624e731e485db410e58bb1c4a841c,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Baseball_hitting_wooden_bat_202608212034.jpeg,New folder (7)/Baseball_hitting_wooden_bat_202608212034.jpeg,Baseball_hitting_wooden_bat_202608212034.jpeg,baseball hitting wooden bat,1376,768,JPEG,00331bf355a337ab9d36715365fc0647d2eb6833,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Bears_together_in_forest_cave_202608212034.jpeg,New folder (7)/Bears_together_in_forest_cave_202608212034.jpeg,Bears_together_in_forest_cave_202608212034.jpeg,bears together in forest cave,1376,768,JPEG,deae7f6b8167b91f0e16a2cbc350d2cd50c482f9,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Beating_heart_medical_concept_202608212033.jpeg,New folder (7)/Beating_heart_medical_concept_202608212033.jpeg,Beating_heart_medical_concept_202608212033.jpeg,beating heart medical concept,1376,768,JPEG,5acfd2b9742824ba59a17e45b8833e8b96d64147,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Bird_family_in_cozy_birdhouse_202608212033.jpeg,New folder (7)/Bird_family_in_cozy_birdhouse_202608212033.jpeg,Bird_family_in_cozy_birdhouse_202608212033.jpeg,bird family in cozy birdhouse,1376,768,JPEG,5c12a20b723c2cf33afccd3a6d5a6d2412e69f17,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Bird_flying_over_forest_202608212034.jpeg,New folder (7)/Bird_flying_over_forest_202608212034.jpeg,Bird_flying_over_forest_202608212034.jpeg,bird flying over forest,1376,768,JPEG,b0999f8067877bbdeafa2a8db45aff53902ee000,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Boy_holding_gold_coin_202608212033.jpeg,New folder (7)/Boy_holding_gold_coin_202608212033.jpeg,Boy_holding_gold_coin_202608212033.jpeg,boy holding gold coin,1376,768,JPEG,615d9adff06dcec73cc4cc38610730bd11e80c43,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Boy_searching_through_grass_202608212034.jpeg,New folder (7)/Boy_searching_through_grass_202608212034.jpeg,Boy_searching_through_grass_202608212034.jpeg,boy searching through grass,1376,768,JPEG,df6a6eed1db263a7e6379ea0a72e7e3ea534a29d,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Burned_wooden_birdhouse_202608212034.jpeg,New folder (7)/Burned_wooden_birdhouse_202608212034.jpeg,Burned_wooden_birdhouse_202608212034.jpeg,burned wooden birdhouse,1376,768,JPEG,e21d3ff7399c2108f8d2941b10cab5af948a276f,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Butterfly_flying_over_flower_202608212033.jpeg,New folder (7)/Butterfly_flying_over_flower_202608212033.jpeg,Butterfly_flying_over_flower_202608212033.jpeg,butterfly flying over flower,1376,768,JPEG,51f801ceb211df720a51c9a1abfa1b1d2885a988,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Clock_glowing_for_round-the-cloc…_202608212033.jpeg,New folder (7)/Clock_glowing_for_round-the-cloc…_202608212033.jpeg,Clock_glowing_for_round-the-cloc…_202608212033.jpeg,clock glowing for round the cloc,1376,768,JPEG,4ee789cf89281c327946bd74fa0f220e3073003c,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Colorful_fabric_rolls_with_patterns_202608212034.jpeg,New folder (7)/Colorful_fabric_rolls_with_patterns_202608212034.jpeg,Colorful_fabric_rolls_with_patterns_202608212034.jpeg,colorful fabric rolls with patterns,1376,768,JPEG,f28d20154df3627bb2a7c7f007a0e4f99af9e8cf,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Comparing_baby_and_child_photos_202608212033.jpeg,New folder (7)/Comparing_baby_and_child_photos_202608212033.jpeg,Comparing_baby_and_child_photos_202608212033.jpeg,comparing baby and child photos,1376,768,JPEG,192936b1312648bef66d8533d8b513219ab31331,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Cookies_baking_in_oven_202608212033.jpeg,New folder (7)/Cookies_baking_in_oven_202608212033.jpeg,Cookies_baking_in_oven_202608212033.jpeg,cookies baking in oven,1376,768,JPEG,97c6b32fc88f1498feaf785328ab7f36b74f5d19,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Cooking_chicken_drumsticks_in_pan_202608212033.jpeg,New folder (7)/Cooking_chicken_drumsticks_in_pan_202608212033.jpeg,Cooking_chicken_drumsticks_in_pan_202608212033.jpeg,cooking chicken drumsticks in pan,1376,768,JPEG,f72f2aa6612fb622f3d7e474d294a54d5ae1e569,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Cracked_smartphone_screen_repres…_202608212034.jpeg,New folder (7)/Cracked_smartphone_screen_repres…_202608212034.jpeg,Cracked_smartphone_screen_repres…_202608212034.jpeg,cracked smartphone screen repres,1376,768,JPEG,14f5b00df50220a57f64e067c92b006b366905e2,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Crocodiles_basking_on_river_banks_202608212033.jpeg,New folder (7)/Crocodiles_basking_on_river_banks_202608212033.jpeg,Crocodiles_basking_on_river_banks_202608212033.jpeg,crocodiles basking on river banks,1376,768,JPEG,509750336abced53b1d81f8cec8ca7671b37e6d4,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Crystals_and_gold_in_cave_202608212032.jpeg,New folder (7)/Crystals_and_gold_in_cave_202608212032.jpeg,Crystals_and_gold_in_cave_202608212032.jpeg,crystals and gold in cave,1376,768,JPEG,c5562d59eab30b082978fa539c2d74acdc0a9584,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Damaged_toy_car_with_scratches_202608212034.jpeg,New folder (7)/Damaged_toy_car_with_scratches_202608212034.jpeg,Damaged_toy_car_with_scratches_202608212034.jpeg,damaged toy car with scratches,1376,768,JPEG,42ca5750642130ebd0bfd4b51e0ad153dc57b708,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Diagram_of_blood_vessels_in_202608212033.jpeg,New folder (7)/Diagram_of_blood_vessels_in_202608212033.jpeg,Diagram_of_blood_vessels_in_202608212033.jpeg,diagram of blood vessels in,1376,768,JPEG,1a18ab5e30c228f8388e160b4d514b2f215a3100,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Diagram_of_human_heart_202608212033.jpeg,New folder (7)/Diagram_of_human_heart_202608212033.jpeg,Diagram_of_human_heart_202608212033.jpeg,diagram of human heart,1376,768,JPEG,b3819344732651612d5d43dca4c0dbf5a685d6d1,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Player_controlling_video_game_ch…_202608212034.jpeg,New folder (7)/Player_controlling_video_game_ch…_202608212034.jpeg,Player_controlling_video_game_ch…_202608212034.jpeg,player controlling video game ch,1376,768,JPEG,3027567f8bd66f992ddfa04c3a27553de3b2f8d1,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Pot_of_soup_cooking_202608212033.jpeg,New folder (7)/Pot_of_soup_cooking_202608212033.jpeg,Pot_of_soup_cooking_202608212033.jpeg,pot of soup cooking,1376,768,JPEG,17b8c1d774b55f0dea643d0bef486698e0c3e22d,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Red_X_over_thorny_plant_202608212033.jpeg,New folder (7)/Red_X_over_thorny_plant_202608212033.jpeg,Red_X_over_thorny_plant_202608212033.jpeg,red x over thorny plant,1376,768,JPEG,1f651eec62d9e4a34c27cc9860c87bcd5d7a4ae6,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Red_blood_drop_under_microscope_202608212033.jpeg,New folder (7)/Red_blood_drop_under_microscope_202608212033.jpeg,Red_blood_drop_under_microscope_202608212033.jpeg,red blood drop under microscope,1376,768,JPEG,b5649e6dcff2b75a69a4d8238c11bdbe2850da06,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Red_heart_illustration_202608212033.jpeg,New folder (7)/Red_heart_illustration_202608212033.jpeg,Red_heart_illustration_202608212033.jpeg,red heart illustration,1376,768,JPEG,a0a1a4edf7d43aea35a2e3f1add4657846d3d546,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/River_flowing_through_green_valley_202608212033.jpeg,New folder (7)/River_flowing_through_green_valley_202608212033.jpeg,River_flowing_through_green_valley_202608212033.jpeg,river flowing through green valley,1376,768,JPEG,fe5c45f29592173a15282d8b44fbb646babd8522,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Robot_holding_tablet_near_home_202608212032.jpeg,New folder (7)/Robot_holding_tablet_near_home_202608212032.jpeg,Robot_holding_tablet_near_home_202608212032.jpeg,robot holding tablet near home,1376,768,JPEG,1172a664698054c8c293bb66f01826ba00b4d214,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Rock_blocking_forest_path_202608212034.jpeg,New folder (7)/Rock_blocking_forest_path_202608212034.jpeg,Rock_blocking_forest_path_202608212034.jpeg,rock blocking forest path,1376,768,JPEG,497dda77ecf6d1d907e7cf38398ec5c1f3d5cb2c,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Room_transformation_split_screen_202608212033.jpeg,New folder (7)/Room_transformation_split_screen_202608212033.jpeg,Room_transformation_split_screen_202608212033.jpeg,room transformation split screen,1376,768,JPEG,530a55d7241267ead9f2794b9fdb92351e062af4,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Rotary_phone_and_modern_smartphone_202608212033.jpeg,New folder (7)/Rotary_phone_and_modern_smartphone_202608212033.jpeg,Rotary_phone_and_modern_smartphone_202608212033.jpeg,rotary phone and modern smartphone,1376,768,JPEG,f75d6c6c090d40e0a8d5a68205bf28e7100bd4c4,False
/home/ubuntu/webdev-static-assets/grade5-new-20260821/New folder (7)/Rubber_duck_floating_on_pond_202608212032.jpeg,New folder (7)/Rubber_duck_floating_on_pond_202608212032.jpeg,Rubber_duck_floating_on_pond_202608212032.jpeg,rubber duck floating on pond,1376,768,JPEG,e97c63748a1f2748d606d777bcab0995716b2f71,False
